X,CH1,
9.7559996e-02,6.00000e-04,
9.7599998e-02,6.00000e-04,
9.7640000e-02,2.00000e-04,
9.7679995e-02,-2.00000e-04,
9.7719997e-02,-4.00000e-04,
9.7759999e-02,0.00000e+00,
9.7800002e-02,0.00000e+00,
9.7839996e-02,2.00000e-04,
9.7879998e-02,2.00000e-04,
9.7920001e-02,2.00000e-04,
9.7959995e-02,2.00000e-04,
9.7999997e-02,2.00000e-04,
9.8040000e-02,2.00000e-04,
9.8080002e-02,0.00000e+00,
9.8119996e-02,0.00000e+00,
9.8159999e-02,0.00000e+00,
9.8200001e-02,2.00000e-04,
9.8239996e-02,0.00000e+00,
9.8279998e-02,-2.00000e-04,
9.8320000e-02,-2.00000e-04,
9.8360002e-02,-6.00000e-04,
9.8399997e-02,-4.00000e-04,
9.8439999e-02,-4.00000e-04,
9.8480001e-02,-4.00000e-04,
9.8519996e-02,-6.00000e-04,
9.8559998e-02,-4.00000e-04,
9.8600000e-02,-4.00000e-04,
9.8640002e-02,-4.00000e-04,
9.8679997e-02,-2.00000e-04,
9.8719999e-02,-2.00000e-04,
9.8760001e-02,0.00000e+00,
9.8799996e-02,-2.00000e-04,
9.8839998e-02,-2.00000e-04,
9.8880000e-02,0.00000e+00,
9.8919995e-02,2.00000e-04,
9.8959997e-02,0.00000e+00,
9.8999999e-02,0.00000e+00,
9.9040002e-02,2.00000e-04,
9.9079996e-02,4.00000e-04,
9.9119999e-02,6.00000e-04,
9.9160001e-02,6.00000e-04,
9.9199995e-02,8.00000e-04,
9.9239998e-02,6.00000e-04,
9.9280000e-02,8.00000e-04,
9.9320002e-02,2.00000e-04,
9.9359997e-02,2.00000e-04,
9.9399999e-02,0.00000e+00,
9.9440001e-02,-2.00000e-04,
9.9479996e-02,-4.00000e-04,
9.9519998e-02,-6.00000e-04,
9.9560000e-02,-2.00000e-04,
9.9600002e-02,-2.00000e-04,
9.9639997e-02,-4.00000e-04,
9.9679999e-02,0.00000e+00,
9.9720001e-02,2.00000e-04,
9.9759996e-02,4.00000e-04,
9.9799998e-02,2.00000e-04,
9.9840000e-02,-2.00000e-04,
9.9879995e-02,-4.00000e-04,
9.9919997e-02,-2.00000e-04,
9.9959999e-02,-4.00000e-04,
1.0000000e-01,-2.00000e-04,
1.0004000e-01,-2.00000e-04,
1.0008000e-01,-4.00000e-04,
1.0012000e-01,-2.00000e-04,
1.0016000e-01,-2.00000e-04,
1.0020000e-01,0.00000e+00,
1.0024000e-01,4.00000e-04,
1.0028000e-01,0.00000e+00,
1.0032000e-01,2.00000e-04,
1.0036000e-01,4.00000e-04,
1.0040000e-01,6.00000e-04,
1.0044000e-01,4.00000e-04,
1.0048000e-01,0.00000e+00,
1.0052000e-01,0.00000e+00,
1.0056000e-01,-2.00000e-04,
1.0060000e-01,-2.00000e-04,
1.0064000e-01,0.00000e+00,
1.0068000e-01,2.00000e-04,
1.0072000e-01,2.00000e-04,
1.0076000e-01,2.00000e-04,
1.0080000e-01,-2.00000e-04,
1.0083999e-01,-2.00000e-04,
1.0088000e-01,-2.00000e-04,
1.0092000e-01,0.00000e+00,
1.0096000e-01,2.00000e-04,
1.0100000e-01,2.00000e-04,
1.0104000e-01,2.00000e-04,
1.0108000e-01,2.00000e-04,
1.0112000e-01,2.00000e-04,
1.0116000e-01,2.00000e-04,
1.0120000e-01,4.00000e-04,
1.0124000e-01,2.00000e-04,
1.0128000e-01,0.00000e+00,
1.0132000e-01,2.00000e-04,
1.0136000e-01,2.00000e-04,
1.0140000e-01,-2.00000e-04,
1.0144000e-01,-2.00000e-04,
1.0148000e-01,0.00000e+00,
1.0152000e-01,2.00000e-04,
1.0156000e-01,2.00000e-04,
1.0160000e-01,-2.00000e-04,
1.0164000e-01,-4.00000e-04,
1.0168000e-01,-4.00000e-04,
1.0172000e-01,-6.00000e-04,
1.0176000e-01,-4.00000e-04,
1.0180000e-01,-4.00000e-04,
1.0184000e-01,-2.00000e-04,
1.0188000e-01,-2.00000e-04,
1.0192000e-01,-2.00000e-04,
1.0196000e-01,-4.00000e-04,
1.0200000e-01,0.00000e+00,
1.0204000e-01,2.00000e-04,
1.0207999e-01,4.00000e-04,
1.0212000e-01,0.00000e+00,
1.0216000e-01,-2.00000e-04,
1.0220000e-01,-2.00000e-04,
1.0224000e-01,0.00000e+00,
1.0228000e-01,2.00000e-04,
1.0232000e-01,0.00000e+00,
1.0236000e-01,4.00000e-04,
1.0240000e-01,6.00000e-04,
1.0244000e-01,6.00000e-04,
1.0248000e-01,6.00000e-04,
1.0252000e-01,4.00000e-04,
1.0256000e-01,4.00000e-04,
1.0260000e-01,2.00000e-04,
1.0264000e-01,2.00000e-04,
1.0268000e-01,4.00000e-04,
1.0272000e-01,6.00000e-04,
1.0276000e-01,6.00000e-04,
1.0280000e-01,4.00000e-04,
1.0284000e-01,2.00000e-04,
1.0288000e-01,2.00000e-04,
1.0292000e-01,2.00000e-04,
1.0296000e-01,2.00000e-04,
1.0300000e-01,4.00000e-04,
1.0303999e-01,2.00000e-04,
1.0308000e-01,2.00000e-04,
1.0312000e-01,0.00000e+00,
1.0316000e-01,-6.00000e-04,
1.0320000e-01,-2.00000e-04,
1.0324000e-01,2.00000e-04,
1.0328000e-01,2.00000e-04,
1.0332000e-01,2.00000e-04,
1.0336000e-01,4.00000e-04,
1.0340000e-01,2.00000e-04,
1.0344000e-01,2.00000e-04,
1.0348000e-01,6.00000e-04,
1.0352000e-01,2.00000e-04,
1.0356000e-01,2.00000e-04,
1.0360000e-01,2.00000e-04,
1.0364000e-01,2.00000e-04,
1.0368000e-01,2.00000e-04,
1.0372000e-01,8.00000e-04,
1.0376000e-01,1.00000e-03,
1.0380000e-01,1.00000e-03,
1.0384000e-01,6.00000e-04,
1.0388000e-01,2.00000e-04,
1.0392000e-01,2.00000e-04,
1.0396000e-01,4.00000e-04,
1.0400000e-01,6.00000e-04,
1.0404000e-01,8.00000e-04,
1.0408000e-01,6.00000e-04,
1.0412000e-01,6.00000e-04,
1.0416000e-01,6.00000e-04,
1.0420000e-01,6.00000e-04,
1.0424000e-01,8.00000e-04,
1.0427999e-01,4.00000e-04,
1.0432000e-01,2.00000e-04,
1.0436000e-01,-4.00000e-04,
1.0440000e-01,-2.00000e-04,
1.0444000e-01,2.00000e-04,
1.0448000e-01,0.00000e+00,
1.0452000e-01,-2.00000e-04,
1.0456000e-01,2.00000e-04,
1.0460000e-01,2.00000e-04,
1.0464000e-01,-2.00000e-04,
1.0468000e-01,2.00000e-04,
1.0472000e-01,2.00000e-04,
1.0476000e-01,0.00000e+00,
1.0480000e-01,4.00000e-04,
1.0484000e-01,4.00000e-04,
1.0488000e-01,6.00000e-04,
1.0492000e-01,4.00000e-04,
1.0496000e-01,2.00000e-04,
1.0500000e-01,0.00000e+00,
1.0504000e-01,2.00000e-04,
1.0508000e-01,8.00000e-04,
1.0512000e-01,8.00000e-04,
1.0516000e-01,8.00000e-04,
1.0520000e-01,4.00000e-04,
1.0523999e-01,2.00000e-04,
1.0528000e-01,-4.00000e-04,
1.0532000e-01,-6.00000e-04,
1.0536000e-01,-4.00000e-04,
1.0540000e-01,-2.00000e-04,
1.0544000e-01,-6.00000e-04,
1.0548000e-01,-2.00000e-04,
1.0552000e-01,-2.00000e-04,
1.0556000e-01,2.00000e-04,
1.0560000e-01,-2.00000e-04,
1.0564000e-01,0.00000e+00,
1.0568000e-01,2.00000e-04,
1.0572000e-01,2.00000e-04,
1.0576000e-01,2.00000e-04,
1.0580000e-01,-2.00000e-04,
1.0584000e-01,2.00000e-04,
1.0588000e-01,2.00000e-04,
1.0592000e-01,2.00000e-04,
1.0596000e-01,2.00000e-04,
1.0600000e-01,4.00000e-04,
1.0604000e-01,2.00000e-04,
1.0608000e-01,-2.00000e-04,
1.0612000e-01,-2.00000e-04,
1.0616000e-01,-2.00000e-04,
1.0620000e-01,-6.00000e-04,
1.0624000e-01,-4.00000e-04,
1.0628000e-01,0.00000e+00,
1.0632000e-01,0.00000e+00,
1.0636000e-01,2.00000e-04,
1.0640000e-01,2.00000e-04,
1.0644000e-01,0.00000e+00,
1.0647999e-01,0.00000e+00,
1.0652000e-01,2.00000e-04,
1.0656000e-01,-4.00000e-04,
1.0660000e-01,-2.00000e-04,
1.0664000e-01,2.00000e-04,
1.0668000e-01,2.00000e-04,
1.0672000e-01,2.00000e-04,
1.0676000e-01,2.00000e-04,
1.0680000e-01,0.00000e+00,
1.0684000e-01,-2.00000e-04,
1.0688000e-01,-2.00000e-04,
1.0692000e-01,0.00000e+00,
1.0696000e-01,-2.00000e-04,
1.0700000e-01,2.00000e-04,
1.0704000e-01,2.00000e-04,
1.0708000e-01,4.00000e-04,
1.0712000e-01,2.00000e-04,
1.0716000e-01,2.00000e-04,
1.0720000e-01,2.00000e-04,
1.0724000e-01,-2.00000e-04,
1.0728000e-01,-2.00000e-04,
1.0732000e-01,-2.00000e-04,
1.0736000e-01,0.00000e+00,
1.0740000e-01,0.00000e+00,
1.0743999e-01,2.00000e-04,
1.0748000e-01,6.00000e-04,
1.0752000e-01,2.00000e-04,
1.0756000e-01,2.00000e-04,
1.0760000e-01,4.00000e-04,
1.0764000e-01,-2.00000e-04,
1.0768000e-01,0.00000e+00,
1.0772000e-01,0.00000e+00,
1.0776000e-01,0.00000e+00,
1.0780000e-01,-2.00000e-04,
1.0784000e-01,-4.00000e-04,
1.0788000e-01,-6.00000e-04,
1.0792000e-01,-6.00000e-04,
1.0796000e-01,-6.00000e-04,
1.0800000e-01,-4.00000e-04,
1.0804000e-01,-4.00000e-04,
1.0808000e-01,2.00000e-04,
1.0812000e-01,4.00000e-04,
1.0816000e-01,2.00000e-04,
1.0820000e-01,0.00000e+00,
1.0824000e-01,-2.00000e-04,
1.0828000e-01,-2.00000e-04,
1.0832000e-01,-2.00000e-04,
1.0836000e-01,0.00000e+00,
1.0839999e-01,-4.00000e-04,
1.0844000e-01,-4.00000e-04,
1.0848000e-01,-2.00000e-04,
1.0852000e-01,-2.00000e-04,
1.0856000e-01,-4.00000e-04,
1.0860000e-01,-4.00000e-04,
1.0864000e-01,0.00000e+00,
1.0867999e-01,2.00000e-04,
1.0872000e-01,0.00000e+00,
1.0876000e-01,0.00000e+00,
1.0880000e-01,2.00000e-04,
1.0884000e-01,4.00000e-04,
1.0888000e-01,4.00000e-04,
1.0892000e-01,2.00000e-04,
1.0896000e-01,2.00000e-04,
1.0900000e-01,2.00000e-04,
1.0904000e-01,-2.00000e-04,
1.0908000e-01,-2.00000e-04,
1.0912000e-01,0.00000e+00,
1.0916000e-01,2.00000e-04,
1.0920000e-01,4.00000e-04,
1.0924000e-01,4.00000e-04,
1.0928000e-01,1.00000e-03,
1.0932000e-01,6.00000e-04,
1.0936000e-01,4.00000e-04,
1.0940000e-01,2.00000e-04,
1.0944000e-01,6.00000e-04,
1.0948000e-01,2.00000e-04,
1.0952000e-01,2.00000e-04,
1.0956000e-01,2.00000e-04,
1.0960000e-01,6.00000e-04,
1.0963999e-01,6.00000e-04,
1.0968000e-01,2.00000e-04,
1.0972000e-01,2.00000e-04,
1.0976000e-01,2.00000e-04,
1.0980000e-01,2.00000e-04,
1.0984000e-01,8.00000e-04,
1.0988000e-01,1.00000e-03,
1.0992000e-01,1.00000e-03,
1.0996000e-01,6.00000e-04,
1.1000000e-01,2.00000e-04,
1.1004000e-01,0.00000e+00,
1.1008000e-01,0.00000e+00,
1.1012000e-01,0.00000e+00,
1.1016000e-01,-2.00000e-04,
1.1020000e-01,-2.00000e-04,
1.1024000e-01,2.00000e-04,
1.1028000e-01,0.00000e+00,
1.1032000e-01,-2.00000e-04,
1.1036000e-01,-6.00000e-04,
1.1040000e-01,-6.00000e-04,
1.1044000e-01,-2.00000e-04,
1.1048000e-01,2.00000e-04,
1.1052000e-01,2.00000e-04,
1.1056000e-01,4.00000e-04,
1.1060000e-01,6.00000e-04,
1.1064000e-01,6.00000e-04,
1.1068000e-01,6.00000e-04,
1.1072000e-01,2.00000e-04,
1.1076000e-01,2.00000e-04,
1.1080000e-01,0.00000e+00,
1.1084000e-01,0.00000e+00,
1.1088000e-01,4.00000e-04,
1.1092000e-01,2.00000e-04,
1.1096000e-01,0.00000e+00,
1.1100000e-01,2.00000e-04,
1.1104000e-01,4.00000e-04,
1.1108000e-01,2.00000e-04,
1.1112000e-01,4.00000e-04,
1.1116000e-01,4.00000e-04,
1.1120000e-01,6.00000e-04,
1.1124000e-01,2.00000e-04,
1.1128000e-01,2.00000e-04,
1.1132000e-01,0.00000e+00,
1.1136000e-01,-2.00000e-04,
1.1140000e-01,-6.00000e-04,
1.1144000e-01,0.00000e+00,
1.1148000e-01,6.00000e-04,
1.1152000e-01,8.00000e-04,
1.1156000e-01,8.00000e-04,
1.1160000e-01,6.00000e-04,
1.1164000e-01,0.00000e+00,
1.1168000e-01,0.00000e+00,
1.1172000e-01,0.00000e+00,
1.1176000e-01,0.00000e+00,
1.1180000e-01,0.00000e+00,
1.1184000e-01,-4.00000e-04,
1.1188000e-01,0.00000e+00,
1.1192000e-01,2.00000e-04,
1.1196000e-01,2.00000e-04,
1.1200000e-01,6.00000e-04,
1.1204000e-01,2.00000e-04,
1.1208000e-01,-2.00000e-04,
1.1212000e-01,2.00000e-04,
1.1216000e-01,2.00000e-04,
1.1220000e-01,2.00000e-04,
1.1224000e-01,2.00000e-04,
1.1228000e-01,2.00000e-04,
1.1232000e-01,0.00000e+00,
1.1236000e-01,4.00000e-04,
1.1240000e-01,6.00000e-04,
1.1244000e-01,6.00000e-04,
1.1248000e-01,6.00000e-04,
1.1252000e-01,6.00000e-04,
1.1256000e-01,6.00000e-04,
1.1260000e-01,4.00000e-04,
1.1264000e-01,0.00000e+00,
1.1268000e-01,4.00000e-04,
1.1272000e-01,4.00000e-04,
1.1276000e-01,2.00000e-04,
1.1280000e-01,4.00000e-04,
1.1284000e-01,4.00000e-04,
1.1288000e-01,2.00000e-04,
1.1292000e-01,2.00000e-04,
1.1296000e-01,2.00000e-04,
1.1300000e-01,6.00000e-04,
1.1304000e-01,6.00000e-04,
1.1308000e-01,8.00000e-04,
1.1312000e-01,4.00000e-04,
1.1316000e-01,4.00000e-04,
1.1320000e-01,0.00000e+00,
1.1324000e-01,0.00000e+00,
1.1328000e-01,0.00000e+00,
1.1332000e-01,-4.00000e-04,
1.1336000e-01,-4.00000e-04,
1.1340000e-01,-4.00000e-04,
1.1344000e-01,-4.00000e-04,
1.1348000e-01,0.00000e+00,
1.1352000e-01,2.00000e-04,
1.1356000e-01,2.00000e-04,
1.1360000e-01,0.00000e+00,
1.1364000e-01,0.00000e+00,
1.1368000e-01,2.00000e-04,
1.1372000e-01,2.00000e-04,
1.1376000e-01,2.00000e-04,
1.1380000e-01,4.00000e-04,
1.1384000e-01,2.00000e-04,
1.1388000e-01,4.00000e-04,
1.1392000e-01,6.00000e-04,
1.1396000e-01,2.00000e-04,
1.1400000e-01,4.00000e-04,
1.1404000e-01,1.00000e-03,
1.1408000e-01,4.00000e-04,
1.1412000e-01,2.00000e-04,
1.1416000e-01,0.00000e+00,
1.1420000e-01,0.00000e+00,
1.1424000e-01,0.00000e+00,
1.1428000e-01,0.00000e+00,
1.1432000e-01,4.00000e-04,
1.1436000e-01,2.00000e-04,
1.1440000e-01,2.00000e-04,
1.1444000e-01,2.00000e-04,
1.1448000e-01,2.00000e-04,
1.1452000e-01,0.00000e+00,
1.1456000e-01,0.00000e+00,
1.1460000e-01,2.00000e-04,
1.1464000e-01,2.00000e-04,
1.1468000e-01,2.00000e-04,
1.1472000e-01,6.00000e-04,
1.1476000e-01,8.00000e-04,
1.1480000e-01,8.00000e-04,
1.1484000e-01,2.00000e-04,
1.1488000e-01,0.00000e+00,
1.1492000e-01,2.00000e-04,
1.1496000e-01,2.00000e-04,
1.1500000e-01,4.00000e-04,
1.1504000e-01,2.00000e-04,
1.1508000e-01,-2.00000e-04,
1.1512000e-01,2.00000e-04,
1.1516000e-01,4.00000e-04,
1.1520000e-01,6.00000e-04,
1.1524000e-01,8.00000e-04,
1.1528000e-01,6.00000e-04,
1.1532000e-01,4.00000e-04,
1.1536000e-01,4.00000e-04,
1.1540000e-01,4.00000e-04,
1.1544000e-01,6.00000e-04,
1.1548000e-01,4.00000e-04,
1.1552000e-01,6.00000e-04,
1.1556000e-01,4.00000e-04,
1.1560000e-01,2.00000e-04,
1.1564000e-01,2.00000e-04,
1.1568000e-01,2.00000e-04,
1.1572000e-01,6.00000e-04,
1.1576000e-01,6.00000e-04,
1.1580000e-01,6.00000e-04,
1.1584000e-01,2.00000e-04,
1.1588000e-01,2.00000e-04,
1.1592000e-01,2.00000e-04,
1.1596000e-01,4.00000e-04,
1.1600000e-01,8.00000e-04,
1.1604000e-01,8.00000e-04,
1.1608000e-01,8.00000e-04,
1.1612000e-01,8.00000e-04,
1.1616000e-01,6.00000e-04,
1.1620000e-01,2.00000e-04,
1.1624000e-01,-2.00000e-04,
1.1628000e-01,-2.00000e-04,
1.1632000e-01,0.00000e+00,
1.1636000e-01,2.00000e-04,
1.1640000e-01,6.00000e-04,
1.1644000e-01,6.00000e-04,
1.1648000e-01,6.00000e-04,
1.1652000e-01,4.00000e-04,
1.1656000e-01,4.00000e-04,
1.1660000e-01,4.00000e-04,
1.1664000e-01,2.00000e-04,
1.1668000e-01,0.00000e+00,
1.1672000e-01,4.00000e-04,
1.1676000e-01,4.00000e-04,
1.1680000e-01,4.00000e-04,
1.1684000e-01,0.00000e+00,
1.1688000e-01,-2.00000e-04,
1.1692000e-01,0.00000e+00,
1.1696000e-01,2.00000e-04,
1.1700000e-01,0.00000e+00,
1.1704000e-01,-2.00000e-04,
1.1708000e-01,0.00000e+00,
1.1712000e-01,-2.00000e-04,
1.1716000e-01,0.00000e+00,
1.1720000e-01,0.00000e+00,
1.1724000e-01,-2.00000e-04,
1.1728000e-01,2.00000e-04,
1.1732000e-01,0.00000e+00,
1.1736000e-01,2.00000e-04,
1.1740000e-01,0.00000e+00,
1.1744000e-01,4.00000e-04,
1.1748000e-01,4.00000e-04,
1.1752000e-01,2.00000e-04,
1.1756000e-01,2.00000e-04,
1.1760000e-01,2.00000e-04,
1.1764000e-01,0.00000e+00,
1.1768000e-01,2.00000e-04,
1.1772000e-01,2.00000e-04,
1.1776000e-01,2.00000e-04,
1.1780000e-01,2.00000e-04,
1.1784000e-01,2.00000e-04,
1.1788000e-01,2.00000e-04,
1.1792000e-01,4.00000e-04,
1.1796000e-01,4.00000e-04,
1.1800000e-01,6.00000e-04,
1.1804000e-01,4.00000e-04,
1.1808000e-01,2.00000e-04,
1.1812000e-01,2.00000e-04,
1.1816000e-01,2.00000e-04,
1.1820000e-01,0.00000e+00,
1.1824000e-01,2.00000e-04,
1.1828000e-01,0.00000e+00,
1.1832000e-01,-4.00000e-04,
1.1836000e-01,-6.00000e-04,
1.1840000e-01,-2.00000e-04,
1.1844000e-01,2.00000e-04,
1.1848000e-01,2.00000e-04,
1.1852000e-01,2.00000e-04,
1.1856000e-01,0.00000e+00,
1.1860000e-01,4.00000e-04,
1.1864000e-01,6.00000e-04,
1.1868000e-01,4.00000e-04,
1.1872000e-01,0.00000e+00,
1.1876000e-01,0.00000e+00,
1.1880000e-01,-2.00000e-04,
1.1884000e-01,0.00000e+00,
1.1888000e-01,2.00000e-04,
1.1892000e-01,4.00000e-04,
1.1896000e-01,2.00000e-04,
1.1900000e-01,0.00000e+00,
1.1904000e-01,6.00000e-04,
1.1908000e-01,8.00000e-04,
1.1912000e-01,8.00000e-04,
1.1916000e-01,6.00000e-04,
1.1920000e-01,6.00000e-04,
1.1924000e-01,4.00000e-04,
1.1928000e-01,4.00000e-04,
1.1932000e-01,4.00000e-04,
1.1936000e-01,8.00000e-04,
1.1940000e-01,4.00000e-04,
1.1944000e-01,2.00000e-04,
1.1948000e-01,0.00000e+00,
1.1952000e-01,4.00000e-04,
1.1956000e-01,6.00000e-04,
1.1960000e-01,2.00000e-04,
1.1964000e-01,4.00000e-04,
1.1968000e-01,4.00000e-04,
1.1972000e-01,0.00000e+00,
1.1976000e-01,2.00000e-04,
1.1980000e-01,4.00000e-04,
1.1984000e-01,4.00000e-04,
1.1988000e-01,2.00000e-04,
1.1992000e-01,4.00000e-04,
1.1996000e-01,2.00000e-04,
1.2000000e-01,2.00000e-04,
1.2004000e-01,2.00000e-04,
1.2008000e-01,2.00000e-04,
1.2012000e-01,2.00000e-04,
1.2016000e-01,6.00000e-04,
1.2020000e-01,4.00000e-04,
1.2024000e-01,4.00000e-04,
1.2028000e-01,4.00000e-04,
1.2032000e-01,4.00000e-04,
1.2036000e-01,0.00000e+00,
1.2040000e-01,0.00000e+00,
1.2044000e-01,2.00000e-04,
1.2048000e-01,2.00000e-04,
1.2052000e-01,2.00000e-04,
1.2056000e-01,2.00000e-04,
1.2060000e-01,2.00000e-04,
1.2064000e-01,2.00000e-04,
1.2068000e-01,2.00000e-04,
1.2072000e-01,2.00000e-04,
1.2076000e-01,0.00000e+00,
1.2080000e-01,0.00000e+00,
1.2084000e-01,2.00000e-04,
1.2088000e-01,0.00000e+00,
1.2092000e-01,2.00000e-04,
1.2096000e-01,4.00000e-04,
1.2100000e-01,6.00000e-04,
1.2104000e-01,4.00000e-04,
1.2108000e-01,2.00000e-04,
1.2112000e-01,6.00000e-04,
1.2116000e-01,6.00000e-04,
1.2120000e-01,6.00000e-04,
1.2124000e-01,8.00000e-04,
1.2128000e-01,8.00000e-04,
1.2132000e-01,8.00000e-04,
1.2136000e-01,8.00000e-04,
1.2140000e-01,4.00000e-04,
1.2144000e-01,4.00000e-04,
1.2148000e-01,4.00000e-04,
1.2152000e-01,4.00000e-04,
1.2156000e-01,8.00000e-04,
1.2160000e-01,6.00000e-04,
1.2164000e-01,6.00000e-04,
1.2168000e-01,4.00000e-04,
1.2172000e-01,2.00000e-04,
1.2176000e-01,2.00000e-04,
1.2180000e-01,2.00000e-04,
1.2184000e-01,4.00000e-04,
1.2188000e-01,2.00000e-04,
1.2192000e-01,0.00000e+00,
1.2196000e-01,4.00000e-04,
1.2200000e-01,4.00000e-04,
1.2204000e-01,2.00000e-04,
1.2208000e-01,2.00000e-04,
1.2212000e-01,6.00000e-04,
1.2216000e-01,4.00000e-04,
1.2220000e-01,4.00000e-04,
1.2224000e-01,2.00000e-04,
1.2228000e-01,2.00000e-04,
1.2232000e-01,4.00000e-04,
1.2236000e-01,4.00000e-04,
1.2240000e-01,4.00000e-04,
1.2244000e-01,4.00000e-04,
1.2248000e-01,8.00000e-04,
1.2252000e-01,4.00000e-04,
1.2256000e-01,4.00000e-04,
1.2260000e-01,6.00000e-04,
1.2264000e-01,6.00000e-04,
1.2268000e-01,4.00000e-04,
1.2272000e-01,2.00000e-04,
1.2276000e-01,2.00000e-04,
1.2280000e-01,2.00000e-04,
1.2284000e-01,0.00000e+00,
1.2288000e-01,0.00000e+00,
1.2292000e-01,4.00000e-04,
1.2296000e-01,4.00000e-04,
1.2300000e-01,4.00000e-04,
1.2304000e-01,2.00000e-04,
1.2308000e-01,0.00000e+00,
1.2312000e-01,-2.00000e-04,
1.2316000e-01,-4.00000e-04,
1.2320000e-01,-2.00000e-04,
1.2324000e-01,0.00000e+00,
1.2328000e-01,4.00000e-04,
1.2332000e-01,2.00000e-04,
1.2336000e-01,2.00000e-04,
1.2340000e-01,2.00000e-04,
1.2344000e-01,2.00000e-04,
1.2348000e-01,0.00000e+00,
1.2352000e-01,2.00000e-04,
1.2356000e-01,2.00000e-04,
1.2360000e-01,0.00000e+00,
1.2364000e-01,4.00000e-04,
1.2368000e-01,4.00000e-04,
1.2372000e-01,2.00000e-04,
1.2376000e-01,0.00000e+00,
1.2380000e-01,0.00000e+00,
1.2384000e-01,0.00000e+00,
1.2388000e-01,0.00000e+00,
1.2392000e-01,0.00000e+00,
1.2396000e-01,2.00000e-04,
1.2400000e-01,0.00000e+00,
1.2404000e-01,2.00000e-04,
1.2408000e-01,2.00000e-04,
1.2412000e-01,4.00000e-04,
1.2416000e-01,8.00000e-04,
1.2420000e-01,6.00000e-04,
1.2424000e-01,1.00000e-03,
1.2428000e-01,4.00000e-04,
1.2432000e-01,4.00000e-04,
1.2436000e-01,0.00000e+00,
1.2440000e-01,2.00000e-04,
1.2444000e-01,4.00000e-04,
1.2448000e-01,2.00000e-04,
1.2452000e-01,2.00000e-04,
1.2456000e-01,0.00000e+00,
1.2460000e-01,-2.00000e-04,
1.2464000e-01,-4.00000e-04,
1.2468000e-01,-2.00000e-04,
1.2472000e-01,0.00000e+00,
1.2476000e-01,0.00000e+00,
1.2480000e-01,0.00000e+00,
1.2484000e-01,0.00000e+00,
1.2488000e-01,-2.00000e-04,
1.2492000e-01,-2.00000e-04,
1.2496000e-01,-2.00000e-04,
1.2500000e-01,-2.00000e-04,
1.2503999e-01,-2.00000e-04,
1.2507999e-01,0.00000e+00,
1.2512000e-01,2.00000e-04,
1.2515999e-01,2.00000e-04,
1.2520000e-01,2.00000e-04,
1.2524000e-01,0.00000e+00,
1.2527999e-01,2.00000e-04,
1.2532000e-01,-2.00000e-04,
1.2536000e-01,0.00000e+00,
1.2539999e-01,-2.00000e-04,
1.2544000e-01,0.00000e+00,
1.2548000e-01,0.00000e+00,
1.2551999e-01,2.00000e-04,
1.2556000e-01,4.00000e-04,
1.2560000e-01,4.00000e-04,
1.2563999e-01,2.00000e-04,
1.2568000e-01,0.00000e+00,
1.2571999e-01,0.00000e+00,
1.2575999e-01,-2.00000e-04,
1.2580000e-01,-2.00000e-04,
1.2583999e-01,2.00000e-04,
1.2588000e-01,4.00000e-04,
1.2592000e-01,4.00000e-04,
1.2595999e-01,2.00000e-04,
1.2600000e-01,4.00000e-04,
1.2604000e-01,4.00000e-04,
1.2607999e-01,0.00000e+00,
1.2612000e-01,2.00000e-04,
1.2616000e-01,4.00000e-04,
1.2619999e-01,4.00000e-04,
1.2624000e-01,2.00000e-04,
1.2627999e-01,-2.00000e-04,
1.2631999e-01,2.00000e-04,
1.2636000e-01,2.00000e-04,
1.2639999e-01,2.00000e-04,
1.2643999e-01,2.00000e-04,
1.2648000e-01,0.00000e+00,
1.2651999e-01,-2.00000e-04,
1.2656000e-01,2.00000e-04,
1.2660000e-01,2.00000e-04,
1.2663999e-01,6.00000e-04,
1.2668000e-01,8.00000e-04,
1.2672000e-01,1.00000e-03,
1.2675999e-01,1.00000e-03,
1.2680000e-01,1.00000e-03,
1.2684000e-01,1.00000e-03,
1.2687999e-01,1.00000e-03,
1.2692000e-01,6.00000e-04,
1.2695999e-01,0.00000e+00,
1.2699999e-01,0.00000e+00,
1.2704000e-01,0.00000e+00,
1.2707999e-01,-2.00000e-04,
1.2712000e-01,0.00000e+00,
1.2716000e-01,-2.00000e-04,
1.2719999e-01,0.00000e+00,
1.2724000e-01,0.00000e+00,
1.2728000e-01,0.00000e+00,
1.2731999e-01,2.00000e-04,
1.2736000e-01,4.00000e-04,
1.2740000e-01,4.00000e-04,
1.2743999e-01,2.00000e-04,
1.2748000e-01,2.00000e-04,
1.2751999e-01,4.00000e-04,
1.2755999e-01,6.00000e-04,
1.2760000e-01,4.00000e-04,
1.2763999e-01,4.00000e-04,
1.2767999e-01,4.00000e-04,
1.2772000e-01,2.00000e-04,
1.2775999e-01,2.00000e-04,
1.2780000e-01,8.00000e-04,
1.2784000e-01,8.00000e-04,
1.2787999e-01,4.00000e-04,
1.2792000e-01,2.00000e-04,
1.2796000e-01,2.00000e-04,
1.2799999e-01,0.00000e+00,
1.2804000e-01,2.00000e-04,
1.2808000e-01,4.00000e-04,
1.2811999e-01,0.00000e+00,
1.2816000e-01,0.00000e+00,
1.2819999e-01,-2.00000e-04,
1.2823999e-01,-2.00000e-04,
1.2828000e-01,-6.00000e-04,
