X,CH1,CH2,
Second,Volt,Volt,
9.5619999e-02,8.00000e-04,-8.00000e-02,
9.5639996e-02,8.00000e-04,-8.00000e-02,
9.5660001e-02,1.60000e-03,-8.00000e-02,
9.5679998e-02,8.00000e-04,-8.00000e-02,
9.5699996e-02,8.00000e-04,-8.00000e-02,
9.5720001e-02,8.00000e-04,-1.60000e-01,
9.5739998e-02,1.60000e-03,-8.00000e-02,
9.5759995e-02,1.60000e-03,-8.00000e-02,
9.5780000e-02,8.00000e-04,-8.00000e-02,
9.5799997e-02,1.60000e-03,-8.00000e-02,
9.5820002e-02,1.60000e-03,0.00000e+00,
9.5840000e-02,2.40000e-03,-8.00000e-02,
9.5859997e-02,1.60000e-03,-8.00000e-02,
9.5880002e-02,1.60000e-03,-8.00000e-02,
9.5899999e-02,1.60000e-03,-8.00000e-02,
9.5919997e-02,1.60000e-03,-8.00000e-02,
9.5940001e-02,1.60000e-03,-8.00000e-02,
9.5959999e-02,1.60000e-03,-8.00000e-02,
9.5979996e-02,1.60000e-03,-8.00000e-02,
9.6000001e-02,1.60000e-03,-8.00000e-02,
9.6019998e-02,1.60000e-03,-8.00000e-02,
9.6039996e-02,1.60000e-03,-8.00000e-02,
9.6060000e-02,1.60000e-03,-8.00000e-02,
9.6079998e-02,1.60000e-03,-8.00000e-02,
9.6099995e-02,1.60000e-03,-8.00000e-02,
9.6120000e-02,1.60000e-03,-1.60000e-01,
9.6139997e-02,1.60000e-03,-1.60000e-01,
9.6160002e-02,1.60000e-03,-8.00000e-02,
9.6179999e-02,1.60000e-03,-8.00000e-02,
9.6199997e-02,1.60000e-03,-8.00000e-02,
9.6220002e-02,1.60000e-03,-8.00000e-02,
9.6239999e-02,1.60000e-03,-8.00000e-02,
9.6259996e-02,1.60000e-03,-8.00000e-02,
9.6280001e-02,1.60000e-03,-8.00000e-02,
9.6299998e-02,8.00000e-04,-8.00000e-02,
9.6319996e-02,8.00000e-04,-8.00000e-02,
9.6340001e-02,1.60000e-03,-8.00000e-02,
9.6359998e-02,8.00000e-04,-8.00000e-02,
9.6379995e-02,1.60000e-03,-8.00000e-02,
9.6400000e-02,1.60000e-03,-8.00000e-02,
9.6419998e-02,1.60000e-03,-8.00000e-02,
9.6440002e-02,2.40000e-03,-8.00000e-02,
9.6460000e-02,1.60000e-03,-8.00000e-02,
9.6479997e-02,1.60000e-03,-8.00000e-02,
9.6500002e-02,1.60000e-03,-8.00000e-02,
9.6519999e-02,1.60000e-03,-8.00000e-02,
9.6539997e-02,8.00000e-04,-8.00000e-02,
9.6560001e-02,8.00000e-04,-8.00000e-02,
9.6579999e-02,8.00000e-04,-8.00000e-02,
9.6599996e-02,8.00000e-04,-1.60000e-01,
9.6620001e-02,0.00000e+00,-8.00000e-02,
9.6639998e-02,8.00000e-04,-8.00000e-02,
9.6659996e-02,8.00000e-04,-8.00000e-02,
9.6680000e-02,8.00000e-04,-8.00000e-02,
9.6699998e-02,8.00000e-04,-8.00000e-02,
9.6719995e-02,8.00000e-04,-8.00000e-02,
9.6740000e-02,1.60000e-03,-8.00000e-02,
9.6759997e-02,1.60000e-03,-8.00000e-02,
9.6780002e-02,1.60000e-03,-8.00000e-02,
9.6799999e-02,8.00000e-04,-8.00000e-02,
9.6819997e-02,8.00000e-04,-8.00000e-02,
9.6840002e-02,8.00000e-04,-8.00000e-02,
9.6859999e-02,1.60000e-03,-8.00000e-02,
9.6879996e-02,1.60000e-03,-8.00000e-02,
9.6900001e-02,1.60000e-03,-8.00000e-02,
9.6919999e-02,1.60000e-03,-8.00000e-02,
9.6939996e-02,1.60000e-03,-8.00000e-02,
9.6960001e-02,1.60000e-03,-8.00000e-02,
9.6979998e-02,1.60000e-03,-8.00000e-02,
9.6999995e-02,1.60000e-03,-8.00000e-02,
9.7020000e-02,1.60000e-03,-8.00000e-02,
9.7039998e-02,1.60000e-03,-8.00000e-02,
9.7059995e-02,1.60000e-03,-8.00000e-02,
9.7080000e-02,1.60000e-03,-8.00000e-02,
9.7099997e-02,1.60000e-03,-8.00000e-02,
9.7120002e-02,1.60000e-03,-8.00000e-02,
9.7139999e-02,1.60000e-03,-8.00000e-02,
9.7159997e-02,2.40000e-03,-8.00000e-02,
9.7180001e-02,2.40000e-03,-8.00000e-02,
9.7199999e-02,2.40000e-03,-8.00000e-02,
9.7219996e-02,1.60000e-03,-8.00000e-02,
9.7240001e-02,1.60000e-03,-8.00000e-02,
9.7259998e-02,8.00000e-04,-8.00000e-02,
9.7279996e-02,1.60000e-03,-8.00000e-02,
9.7300000e-02,0.00000e+00,-8.00000e-02,
9.7319998e-02,0.00000e+00,-8.00000e-02,
9.7339995e-02,8.00000e-04,-8.00000e-02,
9.7360000e-02,0.00000e+00,-8.00000e-02,
9.7379997e-02,0.00000e+00,-8.00000e-02,
9.7400002e-02,0.00000e+00,-8.00000e-02,
9.7420000e-02,-8.00000e-04,-8.00000e-02,
9.7439997e-02,-8.00000e-04,-8.00000e-02,
9.7460002e-02,0.00000e+00,-8.00000e-02,
9.7479999e-02,0.00000e+00,-1.60000e-01,
9.7499996e-02,8.00000e-04,-8.00000e-02,
9.7520001e-02,8.00000e-04,-8.00000e-02,
9.7539999e-02,8.00000e-04,-8.00000e-02,
9.7559996e-02,8.00000e-04,-8.00000e-02,
9.7580001e-02,8.00000e-04,-8.00000e-02,
9.7599998e-02,8.00000e-04,-8.00000e-02,
9.7619995e-02,1.60000e-03,-8.00000e-02,
9.7640000e-02,8.00000e-04,-8.00000e-02,
9.7659998e-02,1.60000e-03,-8.00000e-02,
9.7679995e-02,8.00000e-04,-8.00000e-02,
9.7700000e-02,0.00000e+00,-8.00000e-02,
9.7719997e-02,0.00000e+00,-8.00000e-02,
9.7740002e-02,-8.00000e-04,-8.00000e-02,
9.7759999e-02,0.00000e+00,-8.00000e-02,
9.7779997e-02,0.00000e+00,-8.00000e-02,
9.7800002e-02,8.00000e-04,-8.00000e-02,
9.7819999e-02,8.00000e-04,-8.00000e-02,
9.7839996e-02,8.00000e-04,-8.00000e-02,
9.7860001e-02,1.60000e-03,-1.60000e-01,
9.7879998e-02,1.60000e-03,-8.00000e-02,
9.7899996e-02,8.00000e-04,-8.00000e-02,
9.7920001e-02,1.60000e-03,-8.00000e-02,
9.7939998e-02,8.00000e-04,-8.00000e-02,
9.7959995e-02,1.60000e-03,-8.00000e-02,
9.7980000e-02,8.00000e-04,-8.00000e-02,
9.7999997e-02,8.00000e-04,-8.00000e-02,
9.8020002e-02,1.60000e-03,-8.00000e-02,
9.8040000e-02,8.00000e-04,-8.00000e-02,
9.8059997e-02,8.00000e-04,-8.00000e-02,
9.8080002e-02,0.00000e+00,-8.00000e-02,
9.8099999e-02,8.00000e-04,-8.00000e-02,
9.8119996e-02,8.00000e-04,-8.00000e-02,
9.8140001e-02,1.60000e-03,-8.00000e-02,
9.8159999e-02,8.00000e-04,-8.00000e-02,
9.8179996e-02,8.00000e-04,-8.00000e-02,
9.8200001e-02,8.00000e-04,-8.00000e-02,
9.8219998e-02,8.00000e-04,-8.00000e-02,
9.8239996e-02,1.60000e-03,-8.00000e-02,
9.8260000e-02,1.60000e-03,-8.00000e-02,
9.8279998e-02,1.60000e-03,-8.00000e-02,
9.8299995e-02,1.60000e-03,-8.00000e-02,
9.8320000e-02,1.60000e-03,-8.00000e-02,
9.8339997e-02,1.60000e-03,-8.00000e-02,
9.8360002e-02,1.60000e-03,-8.00000e-02,
9.8379999e-02,1.60000e-03,-8.00000e-02,
9.8399997e-02,1.60000e-03,-8.00000e-02,
9.8420002e-02,1.60000e-03,-8.00000e-02,
9.8439999e-02,8.00000e-04,-8.00000e-02,
9.8459996e-02,1.60000e-03,-8.00000e-02,
9.8480001e-02,0.00000e+00,-8.00000e-02,
9.8499998e-02,1.60000e-03,-8.00000e-02,
9.8519996e-02,8.00000e-04,-8.00000e-02,
9.8540001e-02,1.60000e-03,-8.00000e-02,
9.8559998e-02,8.00000e-04,-8.00000e-02,
9.8579995e-02,1.60000e-03,-1.60000e-01,
9.8600000e-02,1.60000e-03,-8.00000e-02,
9.8619998e-02,1.60000e-03,-8.00000e-02,
9.8640002e-02,1.60000e-03,-8.00000e-02,
9.8660000e-02,1.60000e-03,-8.00000e-02,
9.8679997e-02,2.40000e-03,-8.00000e-02,
9.8700002e-02,2.40000e-03,-8.00000e-02,
9.8719999e-02,2.40000e-03,-8.00000e-02,
9.8739997e-02,2.40000e-03,-8.00000e-02,
9.8760001e-02,1.60000e-03,-8.00000e-02,
9.8779999e-02,1.60000e-03,-8.00000e-02,
9.8799996e-02,1.60000e-03,-8.00000e-02,
9.8820001e-02,8.00000e-04,-8.00000e-02,
9.8839998e-02,0.00000e+00,-8.00000e-02,
9.8859996e-02,8.00000e-04,-8.00000e-02,
9.8880000e-02,0.00000e+00,-8.00000e-02,
9.8899998e-02,0.00000e+00,-8.00000e-02,
9.8919995e-02,8.00000e-04,-8.00000e-02,
9.8940000e-02,0.00000e+00,-8.00000e-02,
9.8959997e-02,0.00000e+00,0.00000e+00,
9.8980002e-02,-8.00000e-04,-8.00000e-02,
9.8999999e-02,1.60000e-03,-8.00000e-02,
9.9019997e-02,8.00000e-04,-8.00000e-02,
9.9040002e-02,1.60000e-03,-8.00000e-02,
9.9059999e-02,8.00000e-04,-8.00000e-02,
9.9079996e-02,8.00000e-04,-8.00000e-02,
9.9100001e-02,8.00000e-04,-8.00000e-02,
9.9119999e-02,8.00000e-04,-8.00000e-02,
9.9139996e-02,8.00000e-04,-8.00000e-02,
9.9160001e-02,8.00000e-04,-8.00000e-02,
9.9179998e-02,8.00000e-04,-8.00000e-02,
9.9199995e-02,8.00000e-04,-8.00000e-02,
9.9220000e-02,8.00000e-04,-8.00000e-02,
9.9239998e-02,8.00000e-04,-8.00000e-02,
9.9259995e-02,0.00000e+00,-8.00000e-02,
9.9280000e-02,0.00000e+00,-8.00000e-02,
9.9299997e-02,-8.00000e-04,-8.00000e-02,
9.9320002e-02,0.00000e+00,-8.00000e-02,
9.9339999e-02,0.00000e+00,-8.00000e-02,
9.9359997e-02,0.00000e+00,-8.00000e-02,
9.9380001e-02,8.00000e-04,-8.00000e-02,
9.9399999e-02,0.00000e+00,-8.00000e-02,
9.9419996e-02,8.00000e-04,-8.00000e-02,
9.9440001e-02,0.00000e+00,-8.00000e-02,
9.9459998e-02,0.00000e+00,-8.00000e-02,
9.9479996e-02,0.00000e+00,-8.00000e-02,
9.9500000e-02,0.00000e+00,-8.00000e-02,
9.9519998e-02,0.00000e+00,-8.00000e-02,
9.9539995e-02,8.00000e-04,-1.60000e-01,
9.9560000e-02,0.00000e+00,-8.00000e-02,
9.9579997e-02,0.00000e+00,-8.00000e-02,
9.9600002e-02,-8.00000e-04,-8.00000e-02,
9.9620000e-02,0.00000e+00,-8.00000e-02,
9.9639997e-02,0.00000e+00,-8.00000e-02,
9.9660002e-02,0.00000e+00,-8.00000e-02,
9.9679999e-02,-8.00000e-04,-8.00000e-02,
9.9699996e-02,0.00000e+00,-8.00000e-02,
9.9720001e-02,0.00000e+00,-8.00000e-02,
9.9739999e-02,0.00000e+00,-8.00000e-02,
9.9759996e-02,0.00000e+00,-8.00000e-02,
9.9780001e-02,8.00000e-04,-8.00000e-02,
9.9799998e-02,0.00000e+00,-8.00000e-02,
9.9819995e-02,0.00000e+00,-8.00000e-02,
9.9840000e-02,0.00000e+00,-8.00000e-02,
9.9859998e-02,0.00000e+00,-8.00000e-02,
9.9879995e-02,0.00000e+00,-8.00000e-02,
9.9900000e-02,0.00000e+00,-8.00000e-02,
9.9919997e-02,0.00000e+00,-8.00000e-02,
9.9940002e-02,0.00000e+00,-1.60000e-01,
9.9959999e-02,8.00000e-04,-1.60000e-01,
9.9979997e-02,8.00000e-04,-8.00000e-02,
1.0000000e-01,0.00000e+00,-8.00000e-02,
1.0002000e-01,0.00000e+00,-8.00000e-02,
1.0004000e-01,0.00000e+00,-8.00000e-02,
1.0006000e-01,-8.00000e-04,-8.00000e-02,
1.0008000e-01,-8.00000e-04,-8.00000e-02,
1.0010000e-01,0.00000e+00,-8.00000e-02,
1.0012000e-01,0.00000e+00,-8.00000e-02,
1.0014000e-01,0.00000e+00,-8.00000e-02,
1.0016000e-01,0.00000e+00,-8.00000e-02,
1.0018000e-01,0.00000e+00,-8.00000e-02,
1.0020000e-01,0.00000e+00,-8.00000e-02,
1.0022000e-01,0.00000e+00,-8.00000e-02,
1.0024000e-01,0.00000e+00,-8.00000e-02,
1.0026000e-01,0.00000e+00,-8.00000e-02,
1.0028000e-01,0.00000e+00,-8.00000e-02,
1.0030000e-01,0.00000e+00,-8.00000e-02,
1.0032000e-01,0.00000e+00,-8.00000e-02,
1.0034000e-01,8.00000e-04,-8.00000e-02,
1.0036000e-01,8.00000e-04,-8.00000e-02,
1.0038000e-01,0.00000e+00,-8.00000e-02,
1.0040000e-01,0.00000e+00,-8.00000e-02,
1.0042000e-01,-8.00000e-04,-8.00000e-02,
1.0044000e-01,0.00000e+00,-8.00000e-02,
1.0046000e-01,0.00000e+00,-8.00000e-02,
1.0048000e-01,0.00000e+00,-8.00000e-02,
1.0050000e-01,8.00000e-04,-8.00000e-02,
1.0052000e-01,8.00000e-04,-8.00000e-02,
1.0054000e-01,8.00000e-04,-8.00000e-02,
1.0056000e-01,8.00000e-04,-8.00000e-02,
1.0058000e-01,8.00000e-04,-8.00000e-02,
1.0060000e-01,0.00000e+00,-8.00000e-02,
1.0062000e-01,8.00000e-04,-8.00000e-02,
1.0064000e-01,1.60000e-03,-8.00000e-02,
1.0066000e-01,1.60000e-03,-8.00000e-02,
1.0068000e-01,8.00000e-04,-8.00000e-02,
1.0070000e-01,8.00000e-04,-8.00000e-02,
1.0072000e-01,8.00000e-04,-8.00000e-02,
1.0074000e-01,8.00000e-04,-8.00000e-02,
1.0076000e-01,8.00000e-04,-8.00000e-02,
1.0078000e-01,8.00000e-04,-8.00000e-02,
1.0080000e-01,8.00000e-04,-1.60000e-01,
1.0082000e-01,0.00000e+00,-8.00000e-02,
1.0083999e-01,8.00000e-04,-1.60000e-01,
1.0086000e-01,1.60000e-03,-8.00000e-02,
1.0088000e-01,8.00000e-04,-1.60000e-01,
1.0090000e-01,1.60000e-03,-8.00000e-02,
1.0092000e-01,8.00000e-04,-8.00000e-02,
1.0094000e-01,8.00000e-04,-8.00000e-02,
1.0096000e-01,8.00000e-04,-8.00000e-02,
1.0098000e-01,0.00000e+00,-8.00000e-02,
1.0100000e-01,0.00000e+00,-8.00000e-02,
1.0102000e-01,0.00000e+00,-8.00000e-02,
1.0104000e-01,-8.00000e-04,-8.00000e-02,
1.0106000e-01,-8.00000e-04,-8.00000e-02,
1.0108000e-01,-8.00000e-04,-8.00000e-02,
1.0110000e-01,0.00000e+00,-8.00000e-02,
1.0112000e-01,-8.00000e-04,-8.00000e-02,
1.0114000e-01,8.00000e-04,-8.00000e-02,
1.0116000e-01,0.00000e+00,-8.00000e-02,
1.0118000e-01,8.00000e-04,-8.00000e-02,
1.0120000e-01,8.00000e-04,-8.00000e-02,
1.0122000e-01,8.00000e-04,0.00000e+00,
1.0124000e-01,8.00000e-04,-8.00000e-02,
1.0126000e-01,8.00000e-04,-8.00000e-02,
1.0128000e-01,1.60000e-03,-8.00000e-02,
1.0130000e-01,8.00000e-04,-8.00000e-02,
1.0132000e-01,8.00000e-04,-8.00000e-02,
1.0134000e-01,8.00000e-04,-1.60000e-01,
1.0136000e-01,0.00000e+00,-1.60000e-01,
1.0138000e-01,8.00000e-04,-8.00000e-02,
1.0140000e-01,8.00000e-04,-8.00000e-02,
1.0142000e-01,8.00000e-04,-8.00000e-02,
1.0144000e-01,0.00000e+00,-8.00000e-02,
1.0145999e-01,8.00000e-04,-8.00000e-02,
1.0148000e-01,0.00000e+00,-8.00000e-02,
1.0150000e-01,0.00000e+00,-8.00000e-02,
1.0152000e-01,0.00000e+00,-8.00000e-02,
1.0154000e-01,0.00000e+00,-8.00000e-02,
1.0156000e-01,0.00000e+00,-8.00000e-02,
1.0158000e-01,0.00000e+00,-8.00000e-02,
1.0160000e-01,0.00000e+00,-1.60000e-01,
1.0162000e-01,0.00000e+00,-8.00000e-02,
1.0164000e-01,0.00000e+00,-8.00000e-02,
1.0166000e-01,0.00000e+00,-8.00000e-02,
1.0168000e-01,0.00000e+00,-8.00000e-02,
1.0170000e-01,0.00000e+00,-8.00000e-02,
1.0172000e-01,0.00000e+00,-8.00000e-02,
1.0174000e-01,0.00000e+00,-8.00000e-02,
1.0176000e-01,8.00000e-04,-8.00000e-02,
1.0178000e-01,8.00000e-04,-1.60000e-01,
1.0180000e-01,8.00000e-04,-8.00000e-02,
1.0182000e-01,8.00000e-04,-8.00000e-02,
1.0184000e-01,8.00000e-04,-8.00000e-02,
1.0186000e-01,1.60000e-03,-8.00000e-02,
1.0188000e-01,8.00000e-04,-8.00000e-02,
1.0190000e-01,0.00000e+00,-1.60000e-01,
1.0192000e-01,-8.00000e-04,-8.00000e-02,
1.0194000e-01,-8.00000e-04,-8.00000e-02,
1.0196000e-01,-8.00000e-04,-8.00000e-02,
1.0198000e-01,-8.00000e-04,-8.00000e-02,
1.0200000e-01,-8.00000e-04,-8.00000e-02,
1.0202000e-01,-8.00000e-04,-8.00000e-02,
1.0204000e-01,-8.00000e-04,-8.00000e-02,
1.0206000e-01,-8.00000e-04,-8.00000e-02,
1.0207999e-01,-8.00000e-04,-8.00000e-02,
1.0210000e-01,0.00000e+00,-8.00000e-02,
1.0212000e-01,-8.00000e-04,-8.00000e-02,
1.0214000e-01,-8.00000e-04,-8.00000e-02,
1.0216000e-01,-8.00000e-04,-8.00000e-02,
1.0218000e-01,-8.00000e-04,-8.00000e-02,
1.0220000e-01,-8.00000e-04,-8.00000e-02,
1.0222000e-01,-8.00000e-04,-8.00000e-02,
1.0224000e-01,-8.00000e-04,-8.00000e-02,
1.0226000e-01,-8.00000e-04,-8.00000e-02,
1.0228000e-01,0.00000e+00,-8.00000e-02,
1.0230000e-01,0.00000e+00,-8.00000e-02,
1.0232000e-01,-8.00000e-04,-8.00000e-02,
1.0234000e-01,-8.00000e-04,-8.00000e-02,
1.0236000e-01,0.00000e+00,-8.00000e-02,
1.0238000e-01,-8.00000e-04,-8.00000e-02,
1.0240000e-01,-8.00000e-04,-8.00000e-02,
1.0242000e-01,-1.60000e-03,-8.00000e-02,
1.0244000e-01,-1.60000e-03,-8.00000e-02,
1.0246000e-01,-8.00000e-04,-8.00000e-02,
1.0248000e-01,-8.00000e-04,-8.00000e-02,
1.0250000e-01,-1.60000e-03,-8.00000e-02,
1.0252000e-01,-8.00000e-04,-8.00000e-02,
1.0254000e-01,-8.00000e-04,-8.00000e-02,
1.0256000e-01,0.00000e+00,-8.00000e-02,
1.0258000e-01,0.00000e+00,-8.00000e-02,
1.0260000e-01,0.00000e+00,-8.00000e-02,
1.0262000e-01,-8.00000e-04,-8.00000e-02,
1.0264000e-01,0.00000e+00,-8.00000e-02,
1.0266000e-01,0.00000e+00,-8.00000e-02,
1.0268000e-01,0.00000e+00,-8.00000e-02,
1.0270000e-01,0.00000e+00,-8.00000e-02,
1.0272000e-01,-8.00000e-04,-8.00000e-02,
1.0274000e-01,-8.00000e-04,-8.00000e-02,
1.0276000e-01,-8.00000e-04,-8.00000e-02,
1.0278000e-01,-8.00000e-04,-8.00000e-02,
1.0280000e-01,-8.00000e-04,-8.00000e-02,
1.0282000e-01,0.00000e+00,-8.00000e-02,
1.0284000e-01,-8.00000e-04,-8.00000e-02,
1.0286000e-01,0.00000e+00,-8.00000e-02,
1.0288000e-01,0.00000e+00,-8.00000e-02,
1.0290000e-01,8.00000e-04,-8.00000e-02,
1.0292000e-01,8.00000e-04,-8.00000e-02,
1.0294000e-01,8.00000e-04,-8.00000e-02,
1.0296000e-01,0.00000e+00,-8.00000e-02,
1.0298000e-01,8.00000e-04,-8.00000e-02,
1.0300000e-01,0.00000e+00,-8.00000e-02,
1.0302000e-01,0.00000e+00,-8.00000e-02,
1.0303999e-01,0.00000e+00,-8.00000e-02,
1.0306000e-01,8.00000e-04,-8.00000e-02,
1.0308000e-01,8.00000e-04,-8.00000e-02,
1.0310000e-01,0.00000e+00,-8.00000e-02,
1.0312000e-01,0.00000e+00,-8.00000e-02,
1.0314000e-01,0.00000e+00,-8.00000e-02,
1.0316000e-01,0.00000e+00,-8.00000e-02,
1.0318000e-01,0.00000e+00,-8.00000e-02,
1.0320000e-01,8.00000e-04,-8.00000e-02,
1.0322000e-01,0.00000e+00,-8.00000e-02,
1.0324000e-01,8.00000e-04,-8.00000e-02,
1.0326000e-01,-8.00000e-04,-8.00000e-02,
1.0328000e-01,0.00000e+00,-8.00000e-02,
1.0330000e-01,0.00000e+00,-8.00000e-02,
1.0332000e-01,-8.00000e-04,-8.00000e-02,
1.0334000e-01,-8.00000e-04,-8.00000e-02,
1.0336000e-01,0.00000e+00,-8.00000e-02,
1.0338000e-01,8.00000e-04,-8.00000e-02,
1.0340000e-01,0.00000e+00,-8.00000e-02,
1.0342000e-01,8.00000e-04,-8.00000e-02,
1.0344000e-01,8.00000e-04,-8.00000e-02,
1.0346000e-01,8.00000e-04,-8.00000e-02,
1.0348000e-01,8.00000e-04,-8.00000e-02,
1.0350000e-01,2.40000e-03,-8.00000e-02,
1.0352000e-01,1.60000e-03,-8.00000e-02,
1.0354000e-01,1.60000e-03,-8.00000e-02,
1.0356000e-01,1.60000e-03,-8.00000e-02,
1.0358000e-01,1.60000e-03,-8.00000e-02,
1.0360000e-01,8.00000e-04,-8.00000e-02,
1.0362000e-01,1.60000e-03,-8.00000e-02,
1.0364000e-01,1.60000e-03,-8.00000e-02,
1.0365999e-01,1.60000e-03,-8.00000e-02,
1.0368000e-01,1.60000e-03,-1.60000e-01,
1.0370000e-01,1.60000e-03,-8.00000e-02,
1.0372000e-01,1.60000e-03,-8.00000e-02,
1.0374000e-01,8.00000e-04,-8.00000e-02,
1.0376000e-01,1.60000e-03,-8.00000e-02,
1.0378000e-01,8.00000e-04,-8.00000e-02,
1.0380000e-01,8.00000e-04,-8.00000e-02,
1.0382000e-01,8.00000e-04,-8.00000e-02,
1.0384000e-01,8.00000e-04,-8.00000e-02,
1.0386000e-01,0.00000e+00,-8.00000e-02,
1.0388000e-01,8.00000e-04,-8.00000e-02,
1.0390000e-01,0.00000e+00,-8.00000e-02,
1.0392000e-01,0.00000e+00,-8.00000e-02,
1.0394000e-01,0.00000e+00,-8.00000e-02,
1.0396000e-01,0.00000e+00,-8.00000e-02,
1.0398000e-01,0.00000e+00,-8.00000e-02,
1.0400000e-01,0.00000e+00,-8.00000e-02,
1.0402000e-01,0.00000e+00,-8.00000e-02,
1.0404000e-01,0.00000e+00,-8.00000e-02,
1.0406000e-01,0.00000e+00,-8.00000e-02,
1.0408000e-01,0.00000e+00,-8.00000e-02,
1.0410000e-01,0.00000e+00,-8.00000e-02,
1.0412000e-01,0.00000e+00,-8.00000e-02,
1.0414000e-01,0.00000e+00,-8.00000e-02,
1.0416000e-01,0.00000e+00,-8.00000e-02,
1.0418000e-01,0.00000e+00,-8.00000e-02,
1.0420000e-01,0.00000e+00,-8.00000e-02,
1.0422000e-01,-8.00000e-04,-8.00000e-02,
1.0424000e-01,-1.60000e-03,-8.00000e-02,
1.0426000e-01,-8.00000e-04,-8.00000e-02,
1.0427999e-01,-1.60000e-03,-8.00000e-02,
1.0430000e-01,-1.60000e-03,-8.00000e-02,
1.0432000e-01,-1.60000e-03,-8.00000e-02,
1.0434000e-01,-8.00000e-04,-8.00000e-02,
1.0436000e-01,-8.00000e-04,-8.00000e-02,
1.0438000e-01,-8.00000e-04,-8.00000e-02,
1.0440000e-01,-8.00000e-04,-8.00000e-02,
1.0442000e-01,-8.00000e-04,-8.00000e-02,
1.0444000e-01,-8.00000e-04,-8.00000e-02,
1.0446000e-01,-1.60000e-03,-8.00000e-02,
1.0448000e-01,-1.60000e-03,-8.00000e-02,
1.0450000e-01,-3.20000e-03,-8.00000e-02,
1.0452000e-01,-1.60000e-03,-8.00000e-02,
1.0454000e-01,-1.60000e-03,-8.00000e-02,
1.0456000e-01,-1.60000e-03,-8.00000e-02,
1.0458000e-01,-8.00000e-04,-8.00000e-02,
1.0460000e-01,-8.00000e-04,-8.00000e-02,
1.0461999e-01,-1.60000e-03,-8.00000e-02,
1.0464000e-01,-1.60000e-03,-8.00000e-02,
1.0466000e-01,-8.00000e-04,-8.00000e-02,
1.0468000e-01,-8.00000e-04,-8.00000e-02,
1.0470000e-01,0.00000e+00,-8.00000e-02,
1.0472000e-01,-8.00000e-04,-8.00000e-02,
1.0474000e-01,0.00000e+00,-8.00000e-02,
1.0476000e-01,-8.00000e-04,-8.00000e-02,
1.0478000e-01,-8.00000e-04,-8.00000e-02,
1.0480000e-01,-1.60000e-03,-8.00000e-02,
1.0482000e-01,-1.60000e-03,-8.00000e-02,
1.0484000e-01,-1.60000e-03,-8.00000e-02,
1.0486000e-01,-8.00000e-04,-8.00000e-02,
1.0488000e-01,-8.00000e-04,-8.00000e-02,
1.0490000e-01,-8.00000e-04,-8.00000e-02,
1.0492000e-01,-1.60000e-03,-8.00000e-02,
1.0494000e-01,-1.60000e-03,-8.00000e-02,
1.0496000e-01,-1.60000e-03,-8.00000e-02,
1.0498000e-01,-8.00000e-04,-8.00000e-02,
1.0500000e-01,-1.60000e-03,-8.00000e-02,
1.0502000e-01,-1.60000e-03,-8.00000e-02,
1.0504000e-01,-1.60000e-03,-8.00000e-02,
1.0506000e-01,-1.60000e-03,-8.00000e-02,
1.0508000e-01,-1.60000e-03,-8.00000e-02,
1.0510000e-01,-1.60000e-03,-8.00000e-02,
1.0512000e-01,-1.60000e-03,-8.00000e-02,
1.0514000e-01,-1.60000e-03,-8.00000e-02,
1.0516000e-01,-1.60000e-03,-8.00000e-02,
1.0518000e-01,-8.00000e-04,-8.00000e-02,
1.0520000e-01,-8.00000e-04,-8.00000e-02,
1.0522000e-01,-8.00000e-04,-8.00000e-02,
1.0523999e-01,0.00000e+00,-8.00000e-02,
1.0526000e-01,-8.00000e-04,-8.00000e-02,
1.0528000e-01,-8.00000e-04,-8.00000e-02,
1.0530000e-01,-8.00000e-04,-8.00000e-02,
1.0532000e-01,0.00000e+00,-8.00000e-02,
1.0534000e-01,0.00000e+00,-8.00000e-02,
1.0536000e-01,0.00000e+00,-8.00000e-02,
1.0538000e-01,0.00000e+00,-8.00000e-02,
1.0540000e-01,0.00000e+00,-8.00000e-02,
1.0542000e-01,-8.00000e-04,-8.00000e-02,
1.0544000e-01,-8.00000e-04,-8.00000e-02,
1.0546000e-01,-1.60000e-03,-8.00000e-02,
1.0548000e-01,-8.00000e-04,-8.00000e-02,
1.0550000e-01,-8.00000e-04,-8.00000e-02,
1.0552000e-01,-8.00000e-04,-8.00000e-02,
1.0554000e-01,-1.60000e-03,-8.00000e-02,
1.0556000e-01,-8.00000e-04,-8.00000e-02,
1.0558000e-01,0.00000e+00,-8.00000e-02,
1.0560000e-01,0.00000e+00,-8.00000e-02,
1.0562000e-01,0.00000e+00,-8.00000e-02,
1.0564000e-01,8.00000e-04,-8.00000e-02,
1.0566000e-01,0.00000e+00,-8.00000e-02,
1.0568000e-01,0.00000e+00,-8.00000e-02,
1.0570000e-01,0.00000e+00,-8.00000e-02,
1.0572000e-01,8.00000e-04,-8.00000e-02,
1.0574000e-01,0.00000e+00,-8.00000e-02,
1.0576000e-01,0.00000e+00,-8.00000e-02,
1.0578000e-01,0.00000e+00,-8.00000e-02,
1.0580000e-01,8.00000e-04,-8.00000e-02,
1.0582000e-01,0.00000e+00,-8.00000e-02,
1.0584000e-01,0.00000e+00,-8.00000e-02,
1.0585999e-01,-8.00000e-04,-8.00000e-02,
